HSISID,SCORE,TYPE,INSPECTOR,date,RESTAURANTOPENDATE
04092013208,96.5,Inspection,Sarah Thompson,2019-04-25,2000-09-26
04092013208,98,Inspection,Joanne Rutkofske,2019-11-05,2000-09-26
04092013208,97,Inspection,Joanne Rutkofske,2020-05-27,2000-09-26
04092013208,95,Inspection,Joanne Rutkofske,2020-08-07,2000-09-26
04092013210,94,Inspection,Tim Bass,2012-10-25,2000-09-25
04092013210,97,Inspection,Ashley Whittington,2013-10-23,2000-09-25
04092013210,97.5,Inspection,Tim Bass,2013-04-03,2000-09-25
04092013210,97.5,Inspection,Daryl Beasley,2014-06-16,2000-09-25
04092013210,98,Inspection,Daryl Beasley,2014-12-02,2000-09-25
04092013210,98.5,Inspection,Daryl Beasley,2015-05-05,2000-09-25
04092013210,97.5,Inspection,Pamela Scott,2015-11-24,2000-09-25
04092013210,96.5,Inspection,Pamela Scott,2016-05-10,2000-09-25
04092013210,96.5,Inspection,Meghan Scott,2017-04-26,2000-09-25
04092013210,95.5,Inspection,Jordan Jernigan,2017-07-19,2000-09-25
04092013210,97,Inspection,Jordan Jernigan,2017-12-05,2000-09-25
04092013210,97,Inspection,Jordan Jernigan,2018-03-21,2000-09-25
04092013210,97,Inspection,Jordan Jernigan,2018-06-01,2000-09-25
04092013210,97,Inspection,Marion Wearing,2018-07-25,2000-09-25
04092013210,95.5,Inspection,Marion Wearing,2019-01-02,2000-09-25
04092013210,95,Inspection,Marion Wearing,2019-07-16,2000-09-25
04092013210,93.5,Inspection,Christy Klaus,2020-02-04,2000-09-25
04092013210,93,Inspection,Joanne Rutkofske,2020-06-16,2000-09-25
04092013210,97,Inspection,Cristofer LeClair,2020-10-01,2000-09-25
04092013248,94.5,Inspection,Lucy Schrum,2012-11-07,2000-12-15
04092013248,94,Inspection,Chris Askew,2013-11-07,2000-12-15
04092013248,96,Inspection,Lucy Schrum,2013-02-27,2000-12-15
04092013248,94,Inspection,Lucy Schrum,2013-05-10,2000-12-15
04092013248,91.5,Inspection,Lucy Schrum,2014-06-20,2000-12-15
04092013248,95,Inspection,Chris Askew,2014-10-08,2000-12-15
04092013248,94,Inspection,Chris Askew,2015-06-10,2000-12-15
04092013248,97.5,Inspection,Pamela Scott,2015-12-29,2000-12-15
04092013248,99,Inspection,Pamela Scott,2016-04-29,2000-12-15
04092013248,98,Inspection,Meghan Scott,2017-04-10,2000-12-15
04092013248,97,Inspection,Meghan Scott,2017-07-11,2000-12-15
04092013248,98.5,Inspection,Meghan Scott,2017-10-18,2000-12-15
04092013248,96,Inspection,Meghan Scott,2018-01-16,2000-12-15
04092013248,96.5,Inspection,Meghan Scott,2018-04-17,2000-12-15
04092013248,97,Inspection,Meghan Scott,2018-08-15,2000-12-15
04092013248,96,Inspection,Meghan Scott,2018-12-03,2000-12-15
04092013248,97,Inspection,Meghan Scott,2019-04-15,2000-12-15
04092013248,90.5,Inspection,Lucy Schrum,2019-12-10,2000-12-15
04092013248,86.5,Inspection,Karla Crowder,2020-02-13,2000-12-15
04092013248,98.5,Re-Inspection,Karla Crowder,2020-02-24,2000-12-15
04092013248,94.5,Inspection,Lucy Schrum,2020-05-12,2000-12-15
04092013248,95,Inspection,Cristofer LeClair,2020-10-08,2000-12-15
04092013281,95.5,Inspection,Anne-Kathrin Bartoli,2012-09-24,2001-02-19
04092013281,99,Inspection,Anne-Kathrin Bartoli,2013-03-22,2001-02-19
04092013281,94.5,Inspection,Caroline Suggs,2013-08-06,2001-02-19
04092013281,99,Inspection,Caroline Suggs,2014-03-28,2001-02-19
04092013281,95.5,Inspection,Caroline Suggs,2014-12-30,2001-02-19
04092013281,96,Inspection,Caroline Suggs,2015-06-05,2001-02-19
04092013281,94.5,Inspection,Caroline Suggs,2015-11-23,2001-02-19
04092013281,97.5,Inspection,Caroline Suggs,2016-05-11,2001-02-19
04092013281,98.5,Inspection,Anne-Kathrin Bartoli,2017-02-27,2001-02-19
04092013281,95,Inspection,Melodee Johnson,2018-01-23,2001-02-19
04092013281,97,Inspection,Melodee Johnson,2018-05-10,2001-02-19
04092013281,96.5,Inspection,Laura McNeill,2018-09-06,2001-02-19
04092013281,93.5,Inspection,Laura McNeill,2019-01-30,2001-02-19
04092013281,94,Inspection,Laura McNeill,2019-06-26,2001-02-19
04092013281,91,Inspection,Laura McNeill,2019-10-09,2001-02-19
04092013281,96.5,Inspection,Laura McNeill,2020-02-18,2001-02-19
04092013281,93.5,Inspection,Laura McNeill,2020-06-24,2001-02-19
04092013281,94,Inspection,Christy Klaus,2020-09-02,2001-02-19
04092013229,96.5,Inspection,Chris Askew,2013-09-17,2000-11-09
04092013229,94.5,Inspection,Chris Askew,2014-02-18,2000-11-09
04092013229,93,Inspection,Lucy Schrum,2013-03-01,2000-11-09
04092013229,94.5,Inspection,Chris Askew,2014-09-19,2000-11-09
04092013229,97.5,Inspection,Chris Askew,2015-02-06,2000-11-09
04092013229,90,Inspection,Lucy Schrum,2015-09-04,2000-11-09
04092013229,88.5,Inspection,Lucy Schrum,2016-01-25,2000-11-09
04092013229,94,Re-Inspection,Lucy Schrum,2016-02-18,2000-11-09
04092013229,93,Inspection,Jordan Jernigan,2017-06-07,2000-11-09
04092013229,94.5,Inspection,Shakera Robbins,2017-12-15,2000-11-09
04092013229,94,Inspection,Shakera Robbins,2018-05-31,2000-11-09
04092013229,95,Inspection,Maria Powell,2018-11-15,2000-11-09
04092013229,90,Inspection,Maria Powell,2019-04-25,2000-11-09
04092013229,85.5,Inspection,Maria Powell,2019-11-13,2000-11-09
04092013229,94,Re-Inspection,Maria Powell,2019-12-03,2000-11-09
04092013229,85,Inspection,Maria Powell,2020-04-13,2000-11-09
04092013229,95,Re-Inspection,Maria Powell,2020-04-20,2000-11-09
04092013229,92,Inspection,Maria Powell,2020-07-27,2000-11-09
04092013232,100,Inspection,Angela Myers,2013-02-12,2000-11-08
04092013232,97.5,Inspection,James Smith,2013-10-28,2000-11-08
04092013232,98,Inspection,James Smith,2014-03-11,2000-11-08
04092013232,98,Inspection,James Smith,2014-10-21,2000-11-08
04092013232,97,Inspection,James Smith,2015-06-22,2000-11-08
04092013232,96,Inspection,James Smith,2015-10-22,2000-11-08
04092013232,95.5,Inspection,Andrea Anover,2016-09-23,2000-11-08
04092013232,93.5,Inspection,Andrea Anover,2017-05-25,2000-11-08
04092013232,97,Inspection,Joshua Volkan,2017-11-27,2000-11-08
04092013232,97.5,Inspection,Joshua Volkan,2018-07-26,2000-11-08
04092013232,96,Inspection,Joshua Volkan,2018-11-26,2000-11-08
04092013232,97,Inspection,Joshua Volkan,2019-05-21,2000-11-08
04092013232,97,Inspection,Greta Welch,2019-12-11,2000-11-08
04092013232,97,Inspection,Greta Welch,2020-05-18,2000-11-08
04092013232,96,Inspection,Loc Nguyen,2020-09-30,2000-11-08
04092013256,96.5,Inspection,Christopher Walker,2013-01-30,2000-12-19
04092013256,98,Inspection,Naterra McQueen,2013-07-24,2000-12-19
04092013256,98,Inspection,Naterra McQueen,2014-05-19,2000-12-19
04092013256,97,Inspection,Naterra McQueen,2015-04-10,2000-12-19
04092013256,97,Inspection,Naterra McQueen,2015-11-02,2000-12-19
04092013256,98.5,Inspection,Naterra McQueen,2016-05-18,2000-12-19
04092013256,98,Inspection,Dimitri Parker,2016-09-02,2000-12-19
04092013256,99,Inspection,Dimitri Parker,2017-01-31,2000-12-19
04092013256,98,Inspection,Dimitri Parker,2017-08-14,2000-12-19
04092013256,98,Inspection,Kaitlyn Yow,2018-06-22,2000-12-19
04092013256,96,Inspection,Kaitlyn Yow,2018-10-15,2000-12-19
04092013256,98,Inspection,Kaitlyn Yow,2019-04-11,2000-12-19
04092013256,98,Inspection,Christy Klaus,2019-12-03,2000-12-19
04092013256,98,Inspection,Christy Klaus,2020-04-22,2000-12-19
04092013250,97,Inspection,Caroline Suggs,2012-09-26,2000-12-20
04092013250,95.5,Inspection,Jennifer Edwards,2013-08-26,2000-12-20
04092013250,94.5,Inspection,Jennifer Edwards,2014-02-11,2000-12-20
04092013250,96,Inspection,Jennifer Edwards,2014-07-29,2000-12-20
04092013250,95.5,Inspection,Caroline Suggs,2013-03-27,2000-12-20
04092013250,97.5,Inspection,Jennifer Edwards,2015-02-03,2000-12-20
04092013250,94,Inspection,Laura McNeill,2015-07-20,2000-12-20
04092013250,92.5,Inspection,Laura McNeill,2016-01-11,2000-12-20
04092013250,97,Inspection,Laura McNeill,2016-06-24,2000-12-20
04092013250,94.5,Inspection,Maria Powell,2017-05-24,2000-12-20
04092013250,91.5,Inspection,Maria Powell,2017-08-24,2000-12-20
04092013250,92.5,Inspection,Maria Powell,2018-01-05,2000-12-20
04092013250,93,Inspection,Angela Jacobs,2018-09-25,2000-12-20
04092013250,94,Inspection,Angela Myers,2019-01-15,2000-12-20
04092013250,95.5,Inspection,Sarah Thompson,2019-05-23,2000-12-20
04092013250,93,Inspection,Joanne Rutkofske,2019-08-08,2000-12-20
04092013250,95,Inspection,Joanne Rutkofske,2019-10-08,2000-12-20
04092013250,93.5,Inspection,Joanne Rutkofske,2020-02-26,2000-12-20
04092013250,95,Inspection,Joanne Rutkofske,2020-07-01,2000-12-20
04092013250,96.5,Inspection,Joanne Rutkofske,2020-10-09,2000-12-20
04092013252,95.5,Inspection,Andrea Anover,2013-01-24,2001-01-02
04092013252,94,Inspection,Karla Crowder,2013-07-29,2001-01-02
04092013252,97.5,Inspection,Karla Crowder,2014-02-17,2001-01-02
04092013252,94,Inspection,Karla Crowder,2014-07-22,2001-01-02
04092013252,95,Inspection,Karla Crowder,2015-02-23,2001-01-02
04092013252,95.5,Inspection,Karla Crowder,2015-08-28,2001-01-02
04092013252,96,Inspection,Karla Crowder,2016-02-22,2001-01-02
04092013252,97.5,Inspection,Karla Crowder,2016-08-16,2001-01-02
04092013252,96,Inspection,Karla Crowder,2017-02-07,2001-01-02
04092013252,98,Inspection,Karla Crowder,2017-07-14,2001-01-02
04092013252,96,Inspection,Caroline Suggs,2018-03-26,2001-01-02
04092013252,95,Inspection,Caroline Suggs,2018-09-26,2001-01-02
04092013252,95,Inspection,Caroline Suggs,2019-03-19,2001-01-02
04092013252,93,Inspection,Ginger Johnson,2019-08-01,2001-01-02
04092013252,85.5,Inspection,Ginger Johnson,2020-01-30,2001-01-02
04092013252,95,Re-Inspection,Ginger Johnson,2020-02-27,2001-01-02
04092013252,91.5,Inspection,Jackson Hooton,2020-08-27,2001-01-02
04092013271,95,Inspection,Christy Klaus,2013-04-24,2001-01-24
04092013271,98,Inspection,Jason Dunn,2013-12-20,2001-01-24
04092013271,95,Inspection,Jason Dunn,2014-12-18,2001-01-24
04092013271,95,Inspection,Laura McNeill,2015-07-21,2001-01-24
04092013271,92.5,Inspection,Laura McNeill,2016-01-14,2001-01-24
04092013271,96.5,Inspection,Laura McNeill,2017-02-07,2001-01-24
04092013271,96.5,Inspection,Maria Powell,2017-07-27,2001-01-24
04092013271,96,Inspection,Maria Powell,2018-03-06,2001-01-24
04092013271,96,Inspection,Caroline Suggs,2018-09-28,2001-01-24
04092013271,94.5,Inspection,Sarah Thompson,2019-03-21,2001-01-24
04092013271,95,Inspection,Meghan Scott,2019-08-21,2001-01-24
04092013271,93,Inspection,Meghan Scott,2020-02-06,2001-01-24
04092013271,95,Inspection,Meghan Scott,2020-08-26,2001-01-24
04092013291,95,Inspection,Andrea Anover,2013-09-19,2001-03-01
04092013291,95,Inspection,Andrea Anover,2014-01-30,2001-03-01
04092013291,98.5,Inspection,Karla Crowder,2013-02-28,2001-03-01
04092013291,97.5,Inspection,Andrea Anover,2014-09-09,2001-03-01
04092013291,94.5,Inspection,Andrea Anover,2015-06-30,2001-03-01
04092013291,94,Inspection,Andrea Anover,2015-12-30,2001-03-01
04092013291,94,Inspection,Andrea Anover,2016-07-06,2001-03-01
04092013291,96.5,Inspection,Ginger Johnson,2017-07-11,2001-03-01
04092013291,96,Inspection,Ginger Johnson,2018-02-09,2001-03-01
04092013291,96.5,Inspection,Angela Jacobs,2018-12-05,2001-03-01
04092013291,97.5,Inspection,John Wulffert,2019-09-25,2001-03-01
04092013291,98.5,Inspection,John Wulffert,2020-05-29,2001-03-01
04092013291,95.5,Inspection,Laura McNeill,2020-10-12,2001-03-01
04092013297,95.5,Inspection,Andrea Anover,2013-12-16,2001-03-08
04092013297,95.5,Inspection,Karla Crowder,2013-06-19,2001-03-08
04092013297,90,Inspection,Andrea Anover,2014-06-27,2001-03-08
04092013297,92.5,Inspection,Andrea Anover,2015-02-05,2001-03-08
04092013297,92,Inspection,Andrea Anover,2015-09-04,2001-03-08
04092013297,86.5,Inspection,Ginger Johnson,2016-09-06,2001-03-08
04092013297,93.5,Re-Inspection,Ginger Johnson,2016-09-14,2001-03-08
04092013297,79,Inspection,Ginger Johnson,2017-07-25,2001-03-08
04092013297,91.5,Re-Inspection,Ginger Johnson,2017-07-31,2001-03-08
04092013297,95,Inspection,Ginger Johnson,2018-01-29,2001-03-08
04092013297,92.5,Inspection,Ginger Johnson,2018-06-18,2001-03-08
04092013297,94,Inspection,Angela Jacobs,2018-12-14,2001-03-08
04092013297,94,Inspection,John Wulffert,2019-09-25,2001-03-08
04092013297,97,Inspection,John Wulffert,2020-01-27,2001-03-08
04092013297,99,Inspection,John Wulffert,2020-07-13,2001-03-08
04092013309,99,Inspection,Anne-Kathrin Bartoli,2013-05-01,2001-04-23
04092013309,98.5,Inspection,Caroline Suggs,2014-02-18,2001-04-23
04092013309,97,Inspection,Caroline Suggs,2015-03-20,2001-04-23
04092013309,98.5,Inspection,Caroline Suggs,2016-02-23,2001-04-23
04092013309,97.5,Inspection,Jennifer Edwards,2016-07-15,2001-04-23
04092013309,98,Inspection,Anne-Kathrin Bartoli,2017-06-05,2001-04-23
04092013309,95,Inspection,Laura McNeill,2017-11-15,2001-04-23
04092013309,96.5,Inspection,Laura McNeill,2018-04-02,2001-04-23
04092013309,96,Inspection,Joanne Rutkofske,2019-01-04,2001-04-23
04092013309,96.5,Inspection,Joanne Rutkofske,2019-04-18,2001-04-23
04092013309,94.5,Inspection,Naterra McQueen,2019-09-26,2001-04-23
04092013309,96,Inspection,Naterra McQueen,2020-04-09,2001-04-23
04092013346,97,Inspection,James Salter,2013-09-24,2001-07-05
04092013346,95,Inspection,Lucy Schrum,2013-03-27,2001-07-05
04092013346,99,Inspection,Anne-Kathrin Bartoli,2014-06-28,2001-07-05
04092013346,96,Inspection,Johanna Hill,2014-12-19,2001-07-05
04092013346,95,Inspection,Johanna Hill,2015-02-13,2001-07-05
04092013346,97,Inspection,Johanna Hill,2015-05-28,2001-07-05
04092013346,95,Inspection,Daryl Beasley,2015-11-10,2001-07-05
04092013346,95.5,Inspection,Johanna Hill,2016-04-15,2001-07-05
04092013346,95,Inspection,Johanna Hill,2016-12-09,2001-07-05
04092013346,97.5,Inspection,Shakera Robbins,2017-05-30,2001-07-05
04092013346,98,Inspection,Meghan Scott,2017-08-30,2001-07-05
04092013346,96.5,Inspection,Meghan Scott,2017-12-12,2001-07-05
04092013346,96,Inspection,Meghan Scott,2018-02-20,2001-07-05
04092013346,98,Inspection,Meghan Scott,2018-08-01,2001-07-05
04092013346,97,Inspection,Meghan Scott,2018-12-19,2001-07-05
04092013346,96.5,Inspection,Meghan Scott,2019-04-04,2001-07-05
04092013346,97.5,Inspection,Meghan Scott,2019-11-18,2001-07-05
04092013346,96,Inspection,Christy Klaus,2020-06-24,2001-07-05
04092013342,93.5,Inspection,Tim Bass,2012-10-11,2001-06-13
04092013342,90,Inspection,James Salter,2013-10-07,2001-06-13
04092013342,92.5,Inspection,Tim Bass,2013-05-23,2001-06-13
04092013342,96.5,Inspection,Daryl Beasley,2014-06-09,2001-06-13
04092013342,97,Inspection,Daryl Beasley,2014-11-26,2001-06-13
04092013342,98,Inspection,Daryl Beasley,2015-04-13,2001-06-13
04092013342,90.5,Inspection,Angela Myers,2015-10-06,2001-06-13
04092013342,94,Inspection,Angela Myers,2016-06-23,2001-06-13
04092013342,95,Inspection,Brittny Thomas,2017-05-08,2001-06-13
04092013342,96.5,Inspection,Jessica Andrews,2017-12-01,2001-06-13
04092013342,99,Inspection,Jessica Andrews,2018-05-30,2001-06-13
04092013342,98.5,Inspection,Jessica Andrews,2018-12-17,2001-06-13
04092013342,98.5,Inspection,Brittny Thomas,2019-06-10,2001-06-13
04092013342,98.5,Inspection,Ursula Gadomski,2019-11-22,2001-06-13
04092013342,97.5,Inspection,Ursula Gadomski,2020-05-27,2001-06-13
04092013325,97.5,Inspection,Tim Bass,2013-02-12,2001-07-02
04092013325,97.5,Inspection,Tim Bass,2013-08-21,2001-07-02
04092013325,96,Inspection,Ashley Whittington,2014-02-24,2001-07-02
04092013325,98,Inspection,Daryl Beasley,2014-08-26,2001-07-02
04092013325,97,Inspection,Daryl Beasley,2015-03-19,2001-07-02
04092013325,94,Inspection,Angela Myers,2015-09-01,2001-07-02
04092013325,95,Inspection,Angela Myers,2016-02-18,2001-07-02
04092013325,96,Inspection,Daryl Beasley,2016-08-02,2001-07-02
04092013325,97.5,Inspection,Brittny Thomas,2017-05-01,2001-07-02
04092013325,97,Inspection,Jessica Andrews,2017-10-05,2001-07-02
04092013325,99,Inspection,Jessica Andrews,2018-01-08,2001-07-02
04092013325,94.5,Inspection,Jessica Andrews,2018-05-03,2001-07-02
04092013325,96,Inspection,Jessica Andrews,2018-12-17,2001-07-02
04092013325,96.5,Inspection,James Smith,2019-06-26,2001-07-02
04092013325,98,Inspection,Ursula Gadomski,2019-11-20,2001-07-02
04092013325,96.5,Inspection,Ursula Gadomski,2020-03-03,2001-07-02
04092013325,97.5,Inspection,Ursula Gadomski,2020-06-25,2001-07-02
04092013325,98,Inspection,Ursula Gadomski,2020-09-30,2001-07-02
04092013354,95,Inspection,Tim Bass,2012-11-30,2001-07-06
04092013354,97,Inspection,Tim Bass,2013-06-20,2001-07-06
04092013354,94.5,Inspection,Daryl Beasley,2014-05-29,2001-07-06
04092013354,94,Inspection,Karla Crowder,2013-12-09,2001-07-06
04092013354,94.5,Inspection,Daryl Beasley,2014-09-26,2001-07-06
04092013354,97,Inspection,Daryl Beasley,2015-03-09,2001-07-06
04092013354,95.5,Inspection,Dimitri Parker,2015-06-12,2001-07-06
04092013354,95.5,Inspection,Pamela Scott,2015-12-30,2001-07-06
04092013354,97.5,Inspection,Pamela Scott,2016-04-28,2001-07-06
04092013354,97.5,Inspection,Jessica Andrews,2016-12-19,2001-07-06
04092013354,94,Inspection,Jessica Andrews,2017-05-22,2001-07-06
04092013354,99,Inspection,Jessica Andrews,2017-12-21,2001-07-06
04092013354,96.5,Inspection,Jessica Andrews,2018-05-22,2001-07-06
04092013354,92,Inspection,Jessica Andrews,2018-12-31,2001-07-06
04092013354,95,Inspection,Joshua Volkan,2019-06-25,2001-07-06
04092013354,96.5,Inspection,Ursula Gadomski,2019-11-20,2001-07-06
04092013354,96.5,Inspection,Ursula Gadomski,2020-09-04,2001-07-06
04092013357,94,Inspection,Tim Bass,2012-12-12,2001-07-06
04092013357,94,Inspection,Tim Bass,2013-06-28,2001-07-06
04092013357,97,Inspection,James Smith,2013-12-12,2001-07-06
04092013357,96.5,Inspection,Daryl Beasley,2014-06-13,2001-07-06
04092013357,97,Inspection,Daryl Beasley,2014-12-13,2001-07-06
04092013357,96.5,Inspection,Daryl Beasley,2015-06-12,2001-07-06
04092013357,96,Inspection,Pamela Scott,2016-02-22,2001-07-06
04092013357,95.5,Inspection,Jessica Andrews,2016-09-27,2001-07-06
04092013357,96,Inspection,Jessica Andrews,2017-03-28,2001-07-06
04092013357,97,Inspection,Jordan Jernigan,2017-09-19,2001-07-06
04092013357,97.5,Inspection,Jessica Andrews,2018-03-29,2001-07-06
04092013357,97.5,Inspection,Jessica Andrews,2018-09-25,2001-07-06
04092013357,97,Inspection,Joshua Volkan,2019-03-28,2001-07-06
04092013357,93,Inspection,Lauren Harden,2019-08-21,2001-07-06
04092013357,97,Inspection,Christy Klaus,2020-06-23,2001-07-06
04092013386,96.5,Inspection,Chris Askew,2013-05-07,2001-07-31
04092013386,96.5,Inspection,Chris Askew,2013-07-26,2001-07-31
04092013386,98,Inspection,Chris Askew,2013-11-12,2001-07-31
04092013386,98,Inspection,Chris Askew,2014-07-29,2001-07-31
04092013386,91,Inspection,Chris Askew,2015-01-29,2001-07-31
04092013386,92.5,Inspection,Lucy Schrum,2015-08-10,2001-07-31
04092013386,90,Inspection,Lucy Schrum,2015-12-28,2001-07-31
04092013386,90,Inspection,Lucy Schrum,2016-03-14,2001-07-31
04092013386,92,Inspection,Lucy Schrum,2016-05-20,2001-07-31
04092013386,97,Inspection,Jessica Andrews,2016-12-28,2001-07-31
04092013386,97,Inspection,Jessica Andrews,2017-05-30,2001-07-31
04092013386,97.5,Inspection,Shakera Robbins,2017-10-06,2001-07-31
04092013386,97.5,Inspection,Shakera Robbins,2018-04-06,2001-07-31
04092013386,95,Inspection,Marion Wearing,2018-12-19,2001-07-31
04092013386,96,Inspection,Meghan Scott,2019-03-25,2001-07-31
04092013386,96.5,Inspection,Maria Powell,2019-07-24,2001-07-31
04092013386,92,Inspection,Maria Powell,2019-12-02,2001-07-31
04092013386,90.5,Inspection,Maria Powell,2020-09-28,2001-07-31
04092013400,97,Inspection,Anne-Kathrin Bartoli,2013-08-07,2001-09-05
04092013400,97.5,Inspection,Anne-Kathrin Bartoli,2014-02-25,2001-09-05
04092013400,97.5,Inspection,David Adcock,2012-12-11,2001-09-05
04092013400,97.5,Inspection,David Adcock,2013-03-27,2001-09-05
04092013400,100,Inspection,Anne-Kathrin Bartoli,2014-08-26,2001-09-05
04092013400,97,Inspection,Anne-Kathrin Bartoli,2015-02-05,2001-09-05
04092013400,99,Inspection,Anne-Kathrin Bartoli,2015-08-14,2001-09-05
04092013400,98,Inspection,Anne-Kathrin Bartoli,2016-02-17,2001-09-05
04092013400,91.5,Inspection,Karla Crowder,2016-08-15,2001-09-05
04092013400,97.5,Inspection,Karla Crowder,2017-02-08,2001-09-05
04092013400,95,Inspection,Karla Crowder,2017-07-31,2001-09-05
04092013400,95,Inspection,Karla Crowder,2018-01-23,2001-09-05
04092013400,97,Inspection,John Wulffert,2018-06-14,2001-09-05
04092013400,96,Inspection,Joshua Volkan,2018-09-19,2001-09-05
04092013400,97,Inspection,Joshua Volkan,2018-12-21,2001-09-05
04092013400,97.5,Inspection,Joshua Volkan,2019-03-14,2001-09-05
04092013400,97,Inspection,Joshua Volkan,2019-06-28,2001-09-05
